"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"7104",0,0,0,0,1
"7105",0.014,0,0,0,0.986
"7106",0.996,0,0,0,0.004
"7107",0.978,0,0,0.022,0
"7108",0.018,0,0.002,0.4,0.58
"7109",0,0,0.004,0,0.996
"7110",0.178,0,0,0.822,0
"7111",0.156,0,0,0.844,0
"7112",0,0,0,0,1
"7113",0.98,0,0,0.02,0
"7114",0.076,0,0,0.808,0.116
"7115",0.684,0,0,0,0.316
"7116",0.204,0,0,0.788,0.008
"7117",0.648,0,0,0,0.352
"7118",0.034,0,0.006,0.002,0.958
"7119",0.244,0,0,0.756,0
"7120",0.63,0,0,0.03,0.34
"7121",0.306,0,0,0.694,0
"7122",0.912,0,0,0.078,0.01
"7123",0.878,0,0,0.122,0
"7124",0.004,0,0.002,0,0.994
"7125",0.944,0,0,0.002,0.054
"7126",0.996,0,0,0,0.004
"7127",0.242,0,0.002,0.744,0.012
"7128",0,0,0,0,1
"7129",0.892,0,0,0.108,0
"7130",0,0,0.008,0,0.992
"7131",0,0,0,0,1
"7132",0.908,0,0,0.092,0
"7133",0.94,0,0,0,0.06
"7134",0.662,0,0,0.096,0.242
"7135",0.652,0,0.004,0.08,0.264
"7136",0.914,0,0,0,0.086
"7137",0.996,0,0,0,0.004
"7138",0.892,0,0,0.108,0
"7139",0.02,0,0,0,0.98
"7140",0,0,0,0,1
"7141",0,0,0,0,1
"7142",0.962,0,0,0.038,0
"7143",0.996,0,0,0,0.004
"7144",0.018,0,0.026,0.888,0.068
"7145",0.996,0,0,0,0.004
"7146",0.996,0,0,0,0.004
"7147",0.994,0,0,0,0.006
"7148",0.966,0,0,0.034,0
"7149",0.966,0,0,0,0.034
"7150",1,0,0,0,0
"7151",0.03,0,0.03,0.876,0.064
"7152",0.024,0,0.012,0.008,0.956
"7153",0.956,0,0,0.044,0
"7154",0.19,0,0,0.766,0.044
"7155",0.034,0.008,0.004,0,0.954
"7156",0.892,0,0,0.058,0.05
"7157",0.004,0,0.002,0,0.994
"7158",0.812,0,0,0.058,0.13
"7159",0.986,0,0,0,0.014
"7160",0.172,0,0,0.822,0.006
"7161",0.086,0,0,0.06,0.854
"7162",0.996,0,0,0,0.004
"7163",0.03,0,0.556,0.02,0.394
"7164",0,0,0,0,1
"7165",1,0,0,0,0
"7166",0.302,0,0,0.698,0
"7167",0.032,0,0.016,0.552,0.4
"7168",0.978,0,0,0.022,0
"7169",0,0,0,0,1
"7170",0.022,0,0,0.884,0.094
"7171",0.922,0,0,0.062,0.016
"7172",0.046,0.002,0.448,0.032,0.472
"7173",0.444,0,0,0.556,0
"7174",0.806,0,0,0.056,0.138
"7175",1,0,0,0,0
"7176",0.996,0,0,0,0.004
"7177",0.892,0,0,0,0.108
"7178",0,0,0,0,1
"7179",0.872,0,0.002,0.118,0.008
"7180",0.002,0,0.002,0.212,0.784
"7181",0.16,0,0,0.84,0
"7182",0.298,0.034,0,0,0.668
"7183",0.78,0,0,0,0.22
"7184",0.654,0.002,0.002,0.002,0.34
"7185",0.142,0,0.006,0.008,0.844
"7186",1,0,0,0,0
"7187",0.598,0.002,0.016,0.178,0.206
"7188",0.976,0,0,0.024,0
"7189",0.738,0,0,0.054,0.208
"7190",0.2,0,0,0.798,0.002
"7191",0.19,0,0,0.808,0.002
"7192",0.16,0,0,0.836,0.004
"7193",0.996,0,0,0,0.004
"7194",0.996,0,0,0,0.004
"7195",0.034,0,0.09,0,0.876
"7196",0.256,0,0,0.744,0
"7197",0.93,0,0,0,0.07
"7198",0.996,0,0,0,0.004
"7199",0.994,0,0,0.002,0.004
"7200",0.972,0,0,0,0.028
"7201",0.216,0,0,0.782,0.002
"7202",0.2,0,0.04,0.742,0.018
"7203",0.17,0.004,0.002,0.008,0.816
"7204",0.908,0,0,0.092,0
"7205",0.996,0,0,0,0.004
"7206",1,0,0,0,0
"7207",0.238,0,0,0.762,0
"7208",0.996,0,0,0,0.004
"7209",0.964,0,0,0.036,0
"7210",0.996,0,0,0,0.004
"7211",0.02,0,0,0,0.98
"7212",0.02,0,0.006,0.9,0.074
"7213",0.836,0,0,0,0.164
"7214",0.036,0.006,0.436,0.02,0.502
"7215",0.028,0.026,0,0,0.946
"7216",0.004,0.002,0.72,0,0.274
"7217",0.996,0,0,0,0.004
"7218",0,0,0,0,1
"7219",0.996,0,0,0,0.004
"7220",0.176,0,0.018,0.462,0.344
"7221",0.244,0,0,0.756,0
"7222",0,0,0,0,1
"7223",0.084,0,0.038,0.202,0.676
"7224",1,0,0,0,0
"7225",0.976,0,0,0.004,0.02
"7226",0.996,0,0,0,0.004
"7227",0.056,0.002,0.056,0.674,0.212
"7228",0,0,0,0,1
"7229",0.02,0,0.008,0.886,0.086
"7230",0.058,0,0.006,0.164,0.772
"7231",0,0,0,0,1
"7232",0.912,0,0,0.088,0
"7233",0.996,0,0,0,0.004
"7234",0.932,0,0,0.068,0
"7235",0.308,0,0,0.692,0
"7236",0.96,0,0,0,0.04
"7237",0.87,0,0.03,0.066,0.034
"7238",0,0,0,0,1
"7239",0.2,0,0.112,0.682,0.006
"7240",0.24,0,0.002,0.758,0
"7241",0.36,0,0,0.638,0.002
"7242",0.97,0,0,0.03,0
"7243",0.996,0,0,0,0.004
"7244",0.24,0,0,0.76,0
"7245",0.318,0,0,0,0.682
"7246",0.664,0.01,0,0.004,0.322
"7247",0,0,0,0,1
"7248",0.072,0,0,0.004,0.924
"7249",0.978,0,0,0.022,0
"7250",0,0,0,0,1
"7251",0.992,0,0,0,0.008
"7252",0.096,0,0.004,0,0.9
"7253",0.996,0,0,0,0.004
"7254",0.176,0.046,0,0,0.778
"7255",0.892,0,0,0.108,0
"7256",0.258,0,0,0.742,0
"7257",0.96,0,0,0,0.04
"7258",0,0,0,0,1
"7259",0.966,0,0,0.034,0
"7260",0.15,0,0,0.85,0
"7261",0.02,0,0.008,0.886,0.086
"7262",0.964,0,0,0,0.036
"7263",0.966,0,0,0,0.034
"7264",0.884,0,0,0.012,0.104
"7265",0.876,0,0,0.124,0
"7266",0,0,0,0,1
"7267",0.092,0,0,0.01,0.898
"7268",0.09,0,0,0,0.91
"7269",0.034,0,0.15,0.008,0.808
"7270",0.076,0,0.01,0.804,0.11
"7271",0.444,0,0,0.556,0
"7272",0.996,0,0,0,0.004
"7273",0.818,0,0,0.026,0.156
"7274",0.456,0,0.004,0.08,0.46
"7275",0.214,0,0.008,0.768,0.01
"7276",0.964,0,0,0.036,0
"7277",0.03,0,0.018,0,0.952
"7278",0,0.002,0,0,0.998
"7279",0.892,0,0,0.08,0.028
"7280",0.992,0,0,0,0.008
"7281",0.952,0,0,0,0.048
"7282",0.838,0,0,0.134,0.028
"7283",0.886,0,0,0.024,0.09
"7284",0,0,0.01,0,0.99
"7285",0,0.016,0.038,0,0.946
"7286",0.934,0,0,0,0.066
"7287",0,0,0.006,0,0.994
"7288",0.514,0,0,0.486,0
"7289",0.668,0,0,0,0.332
"7290",0,0,0.002,0,0.998
"7291",0,0,0,0,1
"7292",0.996,0,0,0,0.004
"7293",0.996,0,0,0,0.004
"7294",0.156,0,0.008,0.828,0.008
"7295",0,0,0,0,1
"7296",0.412,0,0,0.588,0
"7297",1,0,0,0,0
"7298",0.184,0,0,0.816,0
"7299",0.962,0,0,0.038,0
"7300",0.164,0,0,0.836,0
"7301",0.956,0,0,0.044,0
"7302",0.86,0,0,0.136,0.004
"7303",0.912,0,0,0.088,0
"7304",0.928,0,0,0.058,0.014
"7305",0.244,0,0,0.756,0
"7306",0.97,0,0,0.03,0
"7307",0.996,0,0,0,0.004
"7308",0.908,0,0,0.022,0.07
"7309",0.464,0,0,0.536,0
"7310",0.974,0,0,0.026,0
"7311",0.084,0,0,0,0.916
"7312",0.786,0,0.03,0.17,0.014
"7313",0.184,0,0,0.816,0
"7314",1,0,0,0,0
"7315",0.996,0,0,0,0.004
"7316",0.02,0,0.02,0.626,0.334
"7317",0.978,0,0,0.022,0
"7318",0.212,0,0,0.788,0
"7319",0.89,0,0,0,0.11
"7320",0.984,0,0,0.016,0
"7321",0.902,0,0,0.086,0.012
"7322",0.912,0,0,0.088,0
"7323",0.88,0,0,0,0.12
"7324",0.974,0,0,0.026,0
"7325",0.212,0,0,0.788,0
"7326",0.996,0,0,0,0.004
"7327",0.978,0,0,0.022,0
"7328",0.212,0,0,0.788,0
"7329",0,0,0,0,1
"7330",0.184,0,0,0.814,0.002
"7331",0.962,0,0,0.038,0
"7332",0.016,0,0.004,0.87,0.11
"7333",0.706,0,0,0.052,0.242
"7334",0.976,0,0,0.024,0
"7335",0,0,0,0,1
"7336",0,0,0.1,0,0.9
"7337",0.862,0,0,0.138,0
"7338",0.966,0,0,0.034,0
"7339",0.88,0,0.002,0.05,0.068
"7340",0.058,0,0,0,0.942
"7341",0.966,0,0,0.034,0
"7342",0.444,0,0,0.556,0
"7343",0.006,0,0.004,0.016,0.974
"7344",0.002,0,0,0,0.998
"7345",0.052,0,0,0.482,0.466
"7346",0.004,0,0,0,0.996
"7347",0.912,0,0,0.088,0
"7348",0.21,0,0,0.79,0
"7349",0.994,0,0,0,0.006
"7350",0.978,0,0,0.022,0
"7351",0.908,0,0,0.092,0
"7352",0.912,0,0,0.088,0
"7353",0.052,0,0,0.482,0.466
"7354",0.996,0,0,0,0.004
"7355",0.622,0,0.088,0.026,0.264
"7356",0.968,0,0,0.032,0
"7357",0.996,0,0,0,0.004
"7358",0.684,0,0,0.062,0.254
"7359",0,0,0.028,0,0.972
"7360",0.02,0,0.006,0.622,0.352
"7361",0.158,0,0.014,0.828,0
"7362",0.024,0,0,0.226,0.75
"7363",0.996,0,0,0,0.004
"7364",0.996,0,0,0,0.004
"7365",0.976,0,0,0.006,0.018
"7366",0.684,0,0,0,0.316
"7367",0.958,0,0,0.042,0
"7368",0.892,0,0,0,0.108
"7369",0.57,0,0,0.034,0.396
"7370",0.788,0,0,0.002,0.21
"7371",0.034,0.004,0.012,0.002,0.948
"7372",0.93,0,0,0,0.07
"7373",0.956,0,0,0.044,0
"7374",0.174,0,0,0.826,0
"7375",0.052,0,0.004,0.004,0.94
"7376",0.996,0,0,0,0.004
"7377",0,0,0,0,1
"7378",0.156,0,0,0.844,0
"7379",0.996,0,0,0,0.004
"7380",0.174,0,0,0.826,0
"7381",0.694,0,0,0.07,0.236
"7382",0.978,0,0,0.022,0
"7383",0.616,0,0.206,0.094,0.084
"7384",0.17,0,0,0.812,0.018
"7385",0.996,0,0,0,0.004
"7386",0.996,0,0,0,0.004
"7387",0,0,0,0,1
"7388",0.234,0,0.014,0.748,0.004
"7389",0.018,0,0.286,0.646,0.05
"7390",0.144,0,0,0.848,0.008
"7391",0.008,0,0.008,0,0.984
"7392",0.934,0,0,0,0.066
"7393",0.972,0,0,0,0.028
"7394",1,0,0,0,0
"7395",0.916,0,0.004,0.026,0.054
"7396",0,0,0,0,1
"7397",0.956,0,0,0.04,0.004
"7398",0.994,0,0,0,0.006
"7399",0.164,0,0.002,0.768,0.066
"7400",0.898,0,0,0.102,0
"7401",0.996,0,0,0,0.004
"7402",0.072,0,0,0.394,0.534
"7403",0.912,0,0,0.088,0
"7404",0.254,0,0,0.746,0
"7405",0.294,0,0,0.706,0
"7406",0.96,0,0,0,0.04
"7407",0.008,0,0.008,0,0.984
"7408",0.184,0,0,0.816,0
"7409",0.956,0,0,0.044,0
"7410",0.002,0.002,0.002,0,0.994
"7411",0.054,0,0,0.336,0.61
"7412",0.172,0,0,0.822,0.006
"7413",0.086,0,0,0.06,0.854
"7414",0.132,0,0,0.848,0.02
"7415",0.874,0,0,0.006,0.12
"7416",0.966,0,0,0.034,0
"7417",0.964,0,0,0.036,0
"7418",0.184,0,0,0.816,0
"7419",0.014,0,0,0,0.986
"7420",0.966,0,0,0.034,0
"7421",0.018,0,0.002,0.82,0.16
"7422",0.006,0,0.002,0,0.992
"7423",0.892,0,0,0.108,0
"7424",0.066,0,0.006,0.274,0.654
"7425",0.976,0,0,0.024,0
"7426",0.996,0,0,0,0.004
"7427",0.974,0,0,0.026,0
"7428",0.444,0,0,0.556,0
"7429",0.996,0,0,0,0.004
"7430",0.186,0,0.008,0.806,0
"7431",0,0.002,0,0,0.998
"7432",0.142,0,0.006,0.008,0.844
"7433",0,0,0.018,0,0.982
"7434",0.788,0,0,0.002,0.21
"7435",0,0,0,0,1
"7436",0.938,0,0,0.002,0.06
"7437",0,0,0,0,1
"7438",0,0.01,0,0,0.99
"7439",1,0,0,0,0
"7440",0.072,0,0,0,0.928
"7441",0.876,0,0,0.124,0
"7442",0.908,0,0,0.092,0
"7443",1,0,0,0,0
"7444",0.02,0,0.016,0.884,0.08
"7445",0.02,0,0,0.84,0.14
"7446",0.492,0,0,0.508,0
"7447",0.998,0,0,0,0.002
"7448",0.004,0,0.002,0,0.994
"7449",0.892,0,0,0,0.108
"7450",0.968,0,0,0,0.032
"7451",0.238,0,0,0.762,0
"7452",0.978,0,0,0.022,0
"7453",0.704,0,0,0.016,0.28
"7454",0.944,0,0,0.054,0.002
"7455",0.314,0,0,0,0.686
"7456",0.148,0,0.002,0.848,0.002
"7457",0.76,0,0,0,0.24
"7458",0.878,0,0,0,0.122
"7459",0.94,0,0,0.06,0
"7460",0.922,0,0,0.062,0.016
"7461",0.128,0,0,0,0.872
"7462",0.968,0,0,0.032,0
"7463",0.99,0,0,0.006,0.004
"7464",0.932,0,0,0.068,0
"7465",0.074,0,0.05,0.098,0.778
"7466",0,0,0,0,1
"7467",0.932,0,0,0,0.068
"7468",0.094,0,0.378,0.002,0.526
"7469",0.994,0,0,0.002,0.004
"7470",0,0.002,0.008,0,0.99
"7471",0.016,0,0.002,0,0.982
"7472",0.996,0,0,0,0.004
"7473",0.996,0,0,0,0.004
"7474",0,0,0,0,1
"7475",0.258,0,0,0.742,0
"7476",0.162,0,0,0.838,0
"7477",1,0,0,0,0
"7478",0.88,0,0,0.12,0
"7479",0,0,0,0,1
"7480",0.648,0,0,0,0.352
"7481",0.996,0,0,0,0.004
"7482",0.066,0,0,0.12,0.814
"7483",0.75,0,0.068,0.138,0.044
"7484",0.086,0,0,0.06,0.854
"7485",0.966,0,0,0.034,0
"7486",0.966,0,0,0.034,0
"7487",0.908,0,0,0.092,0
"7488",0.004,0.046,0.726,0,0.224
"7489",0.994,0,0,0,0.006
"7490",0.856,0,0,0.104,0.04
"7491",0.164,0,0.004,0.826,0.006
"7492",0.208,0,0,0.792,0
"7493",0.042,0,0.002,0.02,0.936
"7494",0.994,0,0,0,0.006
"7495",0.998,0,0,0,0.002
"7496",0.176,0,0,0.824,0
"7497",0.912,0,0,0.088,0
"7498",0,0,0,0,1
"7499",0.15,0,0.002,0.848,0
"7500",0.996,0,0,0,0.004
"7501",0.778,0,0,0.134,0.088
"7502",0.228,0,0,0.772,0
"7503",0.994,0,0,0,0.006
"7504",0.008,0,0,0,0.992
"7505",0.762,0,0,0.236,0.002
"7506",0.934,0,0,0,0.066
"7507",0.654,0,0,0.016,0.33
"7508",0.736,0,0,0.046,0.218
"7509",0.648,0,0,0,0.352
"7510",0,0,0,0,1
"7511",0.824,0,0,0,0.176
"7512",0.61,0.014,0.002,0,0.374
"7513",0.902,0,0,0.086,0.012
"7514",0.97,0,0,0.03,0
"7515",0.908,0,0,0.06,0.032
"7516",0.958,0,0,0.042,0
"7517",0.256,0,0,0.742,0.002
"7518",0.284,0,0,0.712,0.004
"7519",0.964,0,0,0,0.036
"7520",0.996,0,0,0,0.004
"7521",0.97,0,0,0.03,0
"7522",0,0,0.002,0,0.998
"7523",0.244,0,0,0.756,0
"7524",0.298,0,0,0.7,0.002
"7525",0.074,0,0,0.028,0.898
"7526",0.996,0,0,0,0.004
"7527",0.08,0,0.002,0.004,0.914
"7528",0.956,0,0,0.044,0
"7529",0.422,0,0,0.02,0.558
"7530",0.736,0,0,0.16,0.104
"7531",0.668,0,0,0,0.332
"7532",0.088,0,0.004,0.208,0.7
"7533",0.252,0,0,0.748,0
"7534",0.772,0,0,0.198,0.03
"7535",0.996,0,0,0,0.004
"7536",0.058,0,0.374,0.002,0.566
"7537",0.116,0.002,0.02,0.002,0.86
"7538",0.254,0,0,0.746,0
"7539",0.996,0,0,0,0.004
"7540",0.92,0,0,0,0.08
"7541",0.87,0,0,0,0.13
"7542",0.962,0,0,0.036,0.002
"7543",0.004,0,0,0,0.996
"7544",0.044,0,0.01,0,0.946
"7545",0.148,0,0,0.85,0.002
"7546",0.21,0,0.018,0.76,0.012
"7547",0.256,0,0,0.744,0
"7548",0.93,0,0,0,0.07
"7549",0.912,0,0,0,0.088
"7550",0.966,0,0,0,0.034
"7551",0.16,0,0,0.84,0
"7552",0.17,0,0,0.828,0.002
"7553",0.156,0,0,0.844,0
"7554",0.604,0,0,0,0.396
"7555",0.978,0,0,0.022,0
"7556",0.216,0,0,0.784,0
"7557",0.958,0,0,0,0.042
"7558",0.04,0,0,0,0.96
"7559",0.94,0,0,0,0.06
"7560",1,0,0,0,0
"7561",0.866,0,0,0,0.134
"7562",0.944,0,0,0.032,0.024
"7563",0.996,0,0,0,0.004
"7564",0.892,0,0,0.108,0
"7565",0,0,0,0,1
"7566",0.398,0,0,0.594,0.008
"7567",0.808,0,0,0.068,0.124
"7568",0.82,0,0,0.166,0.014
"7569",0.97,0,0,0.03,0
"7570",0.974,0,0,0.026,0
"7571",0.238,0,0,0.762,0
"7572",1,0,0,0,0
"7573",0.16,0,0,0.84,0
"7574",0.03,0,0,0,0.97
"7575",0.02,0,0.002,0,0.978
"7576",0,0,0,0,1
"7577",0.99,0,0,0.006,0.004
"7578",0.056,0,0,0,0.944
"7579",0.004,0,0.038,0,0.958
"7580",0.972,0,0,0.028,0
"7581",0.996,0,0,0,0.004
"7582",0.016,0,0,0,0.984
"7583",0,0,0,0,1
"7584",0.004,0,0.002,0,0.994
"7585",0.964,0,0,0,0.036
"7586",1,0,0,0,0
"7587",0.884,0,0,0.012,0.104
"7588",0.86,0,0,0,0.14
"7589",0.96,0,0,0,0.04
"7590",0.072,0,0,0.06,0.868
"7591",0.056,0,0.08,0.04,0.824
"7592",0.978,0,0,0.022,0
"7593",0.004,0.004,0,0.148,0.844
"7594",0.908,0,0,0.092,0
"7595",0,0,0.008,0,0.992
"7596",0.736,0,0,0.16,0.104
"7597",0.136,0,0.128,0.002,0.734
"7598",0.122,0,0,0.878,0
"7599",0.904,0,0,0,0.096
"7600",0.89,0,0,0,0.11
"7601",0.064,0,0.006,0.662,0.268
"7602",0.698,0,0,0.058,0.244
"7603",0.114,0.008,0.2,0.032,0.646
"7604",0.876,0,0,0.124,0
"7605",0.906,0,0,0,0.094
"7606",0,0,0,0,1
"7607",0.872,0,0,0.064,0.064
"7608",0.002,0.002,0,0,0.996
"7609",0.214,0,0,0.786,0
"7610",0.05,0,0,0,0.95
"7611",0.264,0,0.004,0.73,0.002
"7612",0.024,0,0.058,0.678,0.24
"7613",0.062,0,0,0.792,0.146
"7614",0.846,0,0,0.126,0.028
"7615",0.936,0,0,0,0.064
"7616",0.788,0,0,0,0.212
"7617",0.964,0,0,0,0.036
"7618",0,0,0,0,1
"7619",0.648,0,0,0.056,0.296
"7620",0.956,0,0,0.044,0
"7621",0.962,0,0,0.038,0
"7622",0.158,0,0.16,0.008,0.674
"7623",0.684,0,0,0,0.316
"7624",0.63,0,0,0.03,0.34
"7625",0.882,0,0,0.006,0.112
"7626",0.962,0,0.004,0.004,0.03
"7627",0,0,0.002,0,0.998
"7628",0.152,0,0,0.846,0.002
"7629",0.97,0,0,0.03,0
"7630",0.164,0,0,0.832,0.004
"7631",0.16,0,0,0.84,0
"7632",0.972,0,0,0.028,0
"7633",0.996,0,0,0,0.004
"7634",0.958,0,0,0.042,0
"7635",0.996,0,0,0,0.004
"7636",0.996,0,0,0,0.004
"7637",0,0,0,0,1
"7638",0.926,0,0,0.072,0.002
"7639",0.03,0.002,0.376,0.06,0.532
"7640",0.204,0,0,0.788,0.008
"7641",0,0,0,0,1
"7642",0.966,0,0,0,0.034
"7643",0,0,0,0,1
"7644",0.976,0,0,0.024,0
"7645",0.788,0,0,0.002,0.21
"7646",0.058,0,0,0,0.942
"7647",0.75,0,0.002,0,0.248
"7648",0.996,0,0,0,0.004
"7649",0,0,0,0,1
"7650",1,0,0,0,0
"7651",0.934,0,0,0,0.066
"7652",0.004,0,0.698,0,0.298
"7653",0.996,0,0,0,0.004
"7654",0.216,0,0,0.784,0
"7655",0.81,0.002,0,0,0.188
"7656",0.968,0,0,0.032,0
"7657",0.366,0,0.278,0.068,0.288
"7658",0.942,0,0,0,0.058
"7659",0.18,0.016,0.046,0.098,0.66
"7660",0.054,0,0,0.336,0.61
"7661",0.004,0,0.004,0,0.992
"7662",0.936,0,0,0,0.064
"7663",0,0,0,0,1
"7664",0.234,0,0,0.766,0
"7665",0.968,0,0,0.032,0
"7666",0.972,0,0,0.028,0
"7667",0.132,0,0.006,0.014,0.848
"7668",0.024,0.002,0.084,0.034,0.856
"7669",0.976,0,0,0.024,0
"7670",0.902,0,0,0,0.098
"7671",0.964,0,0,0.036,0
"7672",0.398,0,0,0.594,0.008
"7673",0.892,0,0,0,0.108
"7674",0.662,0,0.002,0.31,0.026
"7675",0.056,0,0,0,0.944
"7676",0.884,0,0,0,0.116
"7677",0.702,0,0,0.076,0.222
"7678",0.784,0,0,0.036,0.18
"7679",0.892,0,0,0.108,0
"7680",0.254,0,0,0.746,0
"7681",0.178,0,0,0.822,0
"7682",0.996,0,0,0,0.004
"7683",0,0,0,0,1
"7684",0.932,0,0,0.068,0
"7685",0.354,0,0,0.646,0
"7686",0.238,0,0,0.762,0
"7687",0.306,0,0,0.694,0
"7688",0.774,0,0,0.048,0.178
"7689",0.826,0,0,0.172,0.002
"7690",0.444,0,0,0.556,0
"7691",0.008,0,0.234,0.004,0.754
"7692",0.994,0,0,0,0.006
"7693",0,0.002,0,0,0.998
"7694",0.982,0,0,0,0.018
"7695",0.128,0,0,0.044,0.828
"7696",0,0,0,0,1
"7697",0,0,0,0,1
"7698",0.772,0,0,0.198,0.03
"7699",0.978,0,0,0.022,0
"7700",0.024,0,0.242,0.016,0.718
"7701",1,0,0,0,0
"7702",0.248,0,0,0.75,0.002
"7703",0.996,0,0,0,0.004
"7704",0,0,0,0,1
"7705",0.894,0,0,0.106,0
"7706",0.892,0,0,0.108,0
"7707",0,0,0,0,1
"7708",0.024,0,0.002,0.008,0.966
"7709",0.036,0.006,0.436,0.02,0.502
"7710",0,0,0,0,1
"7711",0.934,0,0,0,0.066
"7712",0.164,0,0,0.836,0
"7713",0.034,0,0.274,0.03,0.662
"7714",0.996,0,0,0,0.004
"7715",0.174,0,0,0.822,0.004
"7716",0,0,0.02,0.002,0.978
"7717",1,0,0,0,0
"7718",0.26,0,0,0,0.74
"7719",0.86,0,0,0,0.14
"7720",0.492,0,0,0.508,0
"7721",0.866,0,0,0.116,0.018
"7722",0.976,0,0,0.024,0
"7723",0.792,0,0,0,0.208
"7724",0.214,0,0,0.786,0
"7725",0.178,0,0,0.822,0
"7726",0.012,0,0.51,0.018,0.46
"7727",1,0,0,0,0
"7728",0,0,0,0,1
"7729",1,0,0,0,0
"7730",0.902,0,0,0,0.098
"7731",0,0,0,0,1
"7732",0.84,0,0,0.15,0.01
"7733",0.994,0,0,0,0.006
"7734",0.444,0,0,0.556,0
"7735",0.002,0,0,0.002,0.996
"7736",0.93,0,0,0,0.07
"7737",0.72,0,0,0.092,0.188
"7738",0,0,0.008,0,0.992
"7739",0.878,0,0,0.122,0
"7740",0.772,0,0,0.198,0.03
"7741",0.418,0,0,0.582,0
"7742",0.996,0,0,0,0.004
"7743",0.886,0,0,0,0.114
"7744",0.996,0,0,0,0.004
"7745",0.996,0,0,0,0.004
"7746",0,0.016,0.01,0,0.974
"7747",0.876,0,0,0.124,0
"7748",0,0,0,0,1
"7749",0.074,0.008,0.018,0.082,0.818
"7750",0.152,0,0,0.846,0.002
"7751",0,0,0.042,0,0.958
"7752",0.884,0,0,0.012,0.104
"7753",0.98,0,0,0,0.02
"7754",0.248,0,0.002,0.696,0.054
"7755",0.966,0,0,0.034,0
"7756",0.006,0,0.004,0,0.99
"7757",0,0,0,0,1
"7758",0.052,0,0,0,0.948
"7759",0.936,0,0,0.062,0.002
"7760",0.282,0,0,0.718,0
"7761",0,0,0,0,1
"7762",0,0,0,0,1
"7763",0.996,0,0,0,0.004
"7764",0.258,0,0,0.742,0
"7765",0.246,0,0,0.698,0.056
"7766",0.996,0,0,0,0.004
"7767",0.052,0,0,0,0.948
"7768",0.058,0,0,0.568,0.374
"7769",1,0,0,0,0
"7770",0.156,0,0,0.844,0
"7771",1,0,0,0,0
"7772",0.05,0,0,0,0.95
"7773",0.034,0,0.09,0.504,0.372
"7774",0.902,0,0,0,0.098
"7775",0,0.002,0,0.002,0.996
"7776",0.686,0,0,0.038,0.276
"7777",0.974,0,0,0.026,0
"7778",0.996,0,0,0,0.004
"7779",0.908,0,0,0.092,0
"7780",0,0.048,0,0,0.952
"7781",0.956,0,0,0.044,0
"7782",0.894,0,0,0,0.106
"7783",0.914,0.002,0,0,0.084
"7784",0.638,0,0,0.046,0.316
"7785",0.966,0,0,0.034,0
"7786",0.996,0,0,0,0.004
"7787",0.012,0,0.038,0,0.95
"7788",0,0,0,0,1
"7789",0.99,0,0,0.006,0.004
"7790",1,0,0,0,0
"7791",0.994,0,0,0,0.006
"7792",0.916,0,0,0,0.084
"7793",0,0,0.002,0,0.998
"7794",0.156,0,0.008,0.828,0.008
"7795",0.004,0,0,0,0.996
"7796",0.994,0,0,0.002,0.004
"7797",0,0,0,0,1
"7798",0,0,0,0,1
"7799",0.978,0,0,0.022,0
"7800",0.096,0,0.004,0,0.9
"7801",0,0,0.042,0,0.958
"7802",0.046,0,0,0,0.954
"7803",0.722,0,0,0.086,0.192
"7804",0.084,0,0,0,0.916
"7805",0,0,0,0,1
"7806",0.964,0,0,0,0.036
"7807",0.492,0,0,0.508,0
"7808",0.818,0,0.008,0.004,0.17
"7809",1,0,0,0,0
"7810",0.994,0,0,0,0.006
"7811",0,0,0,0,1
"7812",1,0,0,0,0
"7813",0.958,0,0,0.042,0
"7814",0.172,0,0,0.822,0.006
"7815",0.654,0,0,0.016,0.33
"7816",0.038,0,0.098,0.002,0.862
"7817",0.956,0,0,0.002,0.042
"7818",0.912,0,0,0,0.088
"7819",0.524,0,0,0,0.476
"7820",1,0,0,0,0
"7821",0.178,0,0,0.822,0
"7822",0.014,0,0,0,0.986
"7823",0.014,0,0,0,0.986
"7824",0.272,0,0,0,0.728
"7825",0.936,0,0,0,0.064
"7826",0,0,0,0,1
"7827",0.892,0,0,0.108,0
"7828",0,0,0.018,0,0.982
"7829",0.158,0,0,0.842,0
"7830",0.256,0,0,0.744,0
"7831",0.63,0,0,0.03,0.34
"7832",0.956,0,0,0.044,0
"7833",0.144,0,0,0.848,0.008
"7834",0.01,0,0,0,0.99
"7835",0.072,0,0,0.004,0.924
"7836",0.02,0,0,0.672,0.308
"7837",0.996,0,0,0,0.004
"7838",0.986,0,0,0.01,0.004
"7839",0.972,0,0,0,0.028
"7840",1,0,0,0,0
"7841",0.27,0,0,0,0.73
"7842",0.788,0,0,0.002,0.21
"7843",0.964,0,0,0,0.036
"7844",0.052,0,0,0.124,0.824
"7845",0.97,0,0,0.03,0
"7846",0.088,0,0.002,0,0.91
"7847",0.966,0,0,0,0.034
"7848",0.73,0,0.106,0.072,0.092
"7849",0.184,0,0,0.816,0
"7850",0.004,0,0.02,0,0.976
"7851",0.244,0,0,0.756,0
"7852",0.88,0,0,0.12,0
"7853",0.966,0,0,0.034,0
"7854",0.19,0,0,0.762,0.048
"7855",0.1,0,0,0.064,0.836
"7856",0.148,0,0.004,0.844,0.004
